dispnum,ccode1,ccode2,year,midongoing,midonset,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,recip,numa,numb,ongo2010,version
257,300,220,1915,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,220,1916,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,220,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,220,1918,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,235,1916,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,235,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,235,1918,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,325,1915,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,325,1916,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,325,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,325,1918,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,345,1914,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,345,1915,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,345,1916,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,345,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,345,1918,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,350,1917,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,350,1918,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,360,1916,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,360,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,365,1914,1,1,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,365,1915,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,365,1916,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,365,1917,1,0,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,740,1914,1,1,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,740,1915,1,0,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,740,1916,1,0,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,740,1917,1,0,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,300,740,1918,1,0,1,0,1,0,2,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,255,1915,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,255,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,255,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,255,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,300,1915,1,1,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,300,1916,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,300,1917,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,300,1918,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,355,1915,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,355,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,355,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,355,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,640,1915,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,640,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,640,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,325,640,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,255,1914,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,255,1915,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,255,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,255,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,255,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,300,1914,1,1,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,300,1915,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,300,1916,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,300,1917,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,300,1918,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,355,1915,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,355,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,355,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,355,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,640,1914,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,640,1915,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,640,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,640,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,345,640,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,255,1917,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,255,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,300,1917,1,1,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,300,1918,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,355,1917,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,355,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,640,1917,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,350,640,1918,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,2,1917,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,2,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,200,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,200,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,200,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,200,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,211,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,211,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,211,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,211,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,220,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,220,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,220,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,220,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,235,1916,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,235,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,235,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,325,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,325,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,325,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,325,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,345,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,345,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,345,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,345,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,350,1917,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,350,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,360,1916,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,360,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,365,1915,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,365,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,365,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,740,1915,1,1,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,740,1916,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,740,1917,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,355,740,1918,1,0,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,255,1916,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,255,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,300,1916,1,1,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,300,1917,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,355,1916,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,355,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,640,1916,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,360,640,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,255,1914,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,255,1915,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,255,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,255,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,300,1914,1,1,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,300,1915,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,300,1916,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,300,1917,1,0,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,355,1915,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,355,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,355,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,640,1914,1,1,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,640,1915,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,640,1916,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,365,640,1917,1,0,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,2,1917,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,2,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,200,1914,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,200,1915,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,200,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,200,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,200,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,211,1914,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,211,1915,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,211,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,211,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,211,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,220,1914,1,1,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,220,1915,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,220,1916,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,220,1917,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
257,640,220,1918,1,0,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,0,20,5,1573,1573,2,2,6,-9,7,11,1,4,11,0,gml-2.1.1
