dispnum,ccode,styear,stmon,stday,endyear,endmon,endday,obsid_start,obsid_end,sidea,hiact,orig,n_ccodes,bilat,init
4582,771,2008,1,31,2008,2,10,BNG-2007,BNG-2007,0,17,1,2,1,
4583,630,2008,4,9,2008,4,20,IRN-2005,IRN-2005,1,17,1,2,1,
4583,700,2008,4,9,2008,4,20,AFG-2001,AFG-2001,0,17,1,2,1,
4584,700,2008,4,14,2009,1,11,AFG-2001,AFG-2001,1,17,1,2,1,
4584,770,2008,4,14,2009,1,11,PAK-1999,PAK-2008-2,0,17,1,2,1,
4585,750,2008,5,14,2010,12,29,IND-2004,IND-2004,0,17,1,2,1,
4585,770,2008,5,14,2010,12,29,PAK-1999,PAK-2008-2,1,17,1,2,1,
4588,800,2008,7,15,2010,10,29,THI-2008-1,THI-2008-4,1,17,1,2,1,
4588,811,2008,7,15,2010,10,29,CAM-1997,CAM-1997,0,17,1,2,1,
4590,750,2008,7,18,2008,7,18,IND-2004,IND-2004,0,17,1,2,1,
4590,771,2008,7,18,2008,7,18,BNG-2007,BNG-2007,1,17,1,2,1,
4593,750,2009,2,28,2010,7,4,IND-2004,IND-2004,1,17,1,2,1,
4593,771,2009,2,28,2010,7,4,BNG-2009,BNG-2009,0,17,1,2,1,
4594,630,2009,4,23,2009,4,23,IRN-2005,IRN-2005,1,17,1,2,1,
4594,700,2009,4,23,2009,4,23,AFG-2001,AFG-2001,0,17,1,2,1,
4598,2,2010,9,30,2010,9,30,USA-2009,USA-2009,1,17,1,2,1,
4598,770,2010,9,30,2010,9,30,PAK-2008-2,PAK-2008-2,0,17,1,2,1,
